tv,62,0.6857759952545166,23:47:11
laptop,63,0.6150526404380798,23:47:12
laptop,63,0.7528358697891235,23:47:12
laptop,63,0.6711055636405945,23:47:12
mouse,64,0.630778968334198,23:47:12
laptop,63,0.7161304950714111,23:47:13
laptop,63,0.6145031452178955,23:47:13
laptop,63,0.6167592406272888,23:47:13
laptop,63,0.7936487197875977,23:47:14
mouse,64,0.6803865432739258,23:47:14
laptop,63,0.8480873703956604,23:47:14
mouse,64,0.7660638689994812,23:47:14
laptop,63,0.8942978978157043,23:47:14
mouse,64,0.6829046607017517,23:47:14
bottle,39,0.6514238715171814,23:47:14
bottle,39,0.6350613832473755,23:47:14
laptop,63,0.8363856077194214,23:47:14
mouse,64,0.710972785949707,23:47:14
mouse,64,0.8120866417884827,23:47:14
tv,62,0.6059279441833496,23:47:14
mouse,64,0.8065241575241089,23:47:15
mouse,64,0.7104896903038025,23:47:15
laptop,63,0.6359809637069702,23:47:15
book,73,0.7191547155380249,23:47:16
laptop,63,0.7956439852714539,23:47:16
remote,65,0.6470636129379272,23:47:16
bottle,39,0.609025776386261,23:47:17
bottle,39,0.6391237378120422,23:47:17
remote,65,0.6892027854919434,23:47:17
bottle,39,0.7195108532905579,23:47:17
keyboard,66,0.6132686734199524,23:47:17
laptop,63,0.8511840105056763,23:47:18
bottle,39,0.7346491813659668,23:47:18
bottle,39,0.7231694459915161,23:47:18
keyboard,66,0.6276706457138062,23:47:18
laptop,63,0.8280957341194153,23:47:18
mouse,64,0.664168655872345,23:47:18
laptop,63,0.859702467918396,23:47:18
laptop,63,0.9055551290512085,23:47:18
bottle,39,0.6341878175735474,23:47:18
mouse,64,0.6101739406585693,23:47:18
laptop,63,0.6594043374061584,23:47:18
bottle,39,0.6520645022392273,23:47:18
mouse,64,0.600779116153717,23:47:18
chair,56,0.8176562190055847,23:47:20
person,0,0.6925175786018372,23:47:20
person,0,0.6338786482810974,23:47:21
person,0,0.7791029810905457,23:47:21
person,0,0.7441990971565247,23:47:22
cell phone,67,0.7520695924758911,23:47:23
laptop,63,0.8515480160713196,23:47:24
mouse,64,0.7177965641021729,23:47:24
cell phone,67,0.7036296129226685,23:47:24
laptop,63,0.8826992511749268,23:47:24
cell phone,67,0.7540580630302429,23:47:24
mouse,64,0.8752208948135376,23:47:25
laptop,63,0.8640837669372559,23:47:25
cell phone,67,0.6956639289855957,23:47:25
mouse,64,0.7253391742706299,23:47:25
laptop,63,0.9409652352333069,23:47:26
cell phone,67,0.7336040139198303,23:47:26
mouse,64,0.67584627866745,23:47:26
mouse,64,0.8631394505500793,23:47:26
mouse,64,0.9238536953926086,23:47:27
laptop,63,0.8693407773971558,23:47:27
cell phone,67,0.8585835099220276,23:47:27
mouse,64,0.8509743213653564,23:47:27
laptop,63,0.7962424159049988,23:47:27
mouse,64,0.812283456325531,23:47:27
laptop,63,0.6621484756469727,23:47:27
bowl,45,0.6080342531204224,23:47:28
mouse,64,0.6768222451210022,23:47:29
laptop,63,0.8462035059928894,23:47:29
mouse,64,0.652927577495575,23:47:29
tv,62,0.6953631639480591,23:47:29
tv,62,0.6443812847137451,23:47:30
laptop,63,0.6928817629814148,23:47:30
mouse,64,0.6120432019233704,23:47:30
laptop,63,0.9370504021644592,23:47:30
mouse,64,0.7244007587432861,23:47:30
person,0,0.6492099761962891,23:47:30
laptop,63,0.9104946851730347,23:47:31
mouse,64,0.7894400954246521,23:47:31
bottle,39,0.6934252381324768,23:47:31
tv,62,0.8066632151603699,23:47:31
mouse,64,0.7024665474891663,23:47:31
laptop,63,0.6315186023712158,23:47:31
mouse,64,0.8906517624855042,23:47:31
laptop,63,0.8062980771064758,23:47:31
laptop,63,0.8029825687408447,23:47:31
mouse,64,0.6924905180931091,23:47:31
mouse,64,0.8317055702209473,23:47:31
tv,62,0.6441420912742615,23:47:31
tv,62,0.6389312744140625,23:47:32
person,0,0.712100625038147,23:47:33
person,0,0.7945309281349182,23:47:33
person,0,0.8458971381187439,23:47:33
cat,15,0.6452274322509766,23:47:33
bottle,39,0.7893196940422058,23:47:34
laptop,63,0.7205326557159424,23:47:34
laptop,63,0.6144529581069946,23:47:35
bottle,39,0.6733086705207825,23:47:36
bottle,39,0.668720006942749,23:47:38
tv,62,0.6562437415122986,23:47:40
cell phone,67,0.609422504901886,23:47:41
laptop,63,0.7245105504989624,23:47:41
cell phone,67,0.7752951979637146,23:47:41
mouse,64,0.7079877257347107,23:47:41
laptop,63,0.835536539554596,23:47:41
bowl,45,0.6822844743728638,23:47:41
tv,62,0.6409727931022644,23:47:41
mouse,64,0.6141857504844666,23:47:42
tv,62,0.6061816811561584,23:47:42
laptop,63,0.9458872675895691,23:47:42
mouse,64,0.7504366040229797,23:47:42
laptop,63,0.9301157593727112,23:47:42
mouse,64,0.7976353168487549,23:47:42
mouse,64,0.7474831342697144,23:47:42
mouse,64,0.8044596314430237,23:47:42
tv,62,0.741740882396698,23:47:42
tv,62,0.8694239258766174,23:47:42
tv,62,0.8229691982269287,23:47:42
mouse,64,0.6261544227600098,23:47:42
mouse,64,0.7177991271018982,23:47:42
mouse,64,0.775198757648468,23:47:43
tv,62,0.7071731090545654,23:47:43
book,73,0.6789439916610718,23:47:43
remote,65,0.6125691533088684,23:47:44
laptop,63,0.8562785983085632,23:47:46
laptop,63,0.6760167479515076,23:47:47
person,0,0.6678820848464966,23:47:47
tv,62,0.6282373666763306,23:47:47
laptop,63,0.7592520117759705,23:47:47
laptop,63,0.8385299444198608,23:48:12
laptop,63,0.7775658369064331,23:48:13
laptop,63,0.8869044780731201,23:48:13
laptop,63,0.9140228033065796,23:48:13
laptop,63,0.9207320213317871,23:48:14
bottle,39,0.7277544140815735,23:48:14
laptop,63,0.8741891384124756,23:48:14
bottle,39,0.7357009053230286,23:48:14
bottle,39,0.6514875888824463,23:48:14
laptop,63,0.8539924621582031,23:48:14
laptop,63,0.8331712484359741,23:48:14
laptop,63,0.9125190377235413,23:48:14
laptop,63,0.867705225944519,23:48:15
laptop,63,0.7791441082954407,23:48:15
bottle,39,0.760938286781311,23:48:15
remote,65,0.656562328338623,23:48:15
remote,65,0.6122698187828064,23:48:15
remote,65,0.7080280184745789,23:48:15
remote,65,0.7256674766540527,23:48:16
remote,65,0.7656792998313904,23:48:16
keyboard,66,0.8451579213142395,23:48:17
chair,56,0.8044744729995728,23:48:17
keyboard,66,0.7782523036003113,23:48:17
person,0,0.7222487926483154,23:48:17
person,0,0.6126686930656433,23:48:18
person,0,0.8353118896484375,23:48:18
remote,65,0.799135684967041,23:48:22
remote,65,0.6440398693084717,23:48:23
bottle,39,0.8291766047477722,23:48:23
bottle,39,0.7803049087524414,23:48:23
bottle,39,0.814920961856842,23:48:23
bottle,39,0.7170103192329407,23:48:23
bottle,39,0.6986739635467529,23:48:24
bottle,39,0.6707928776741028,23:48:24
bottle,39,0.6629894971847534,23:48:24
bottle,39,0.6142565608024597,23:48:24
laptop,63,0.8294125199317932,23:48:24
bottle,39,0.6693191528320312,23:48:24
bottle,39,0.6035732626914978,23:48:24
bottle,39,0.8070619702339172,23:48:24
remote,65,0.6696690320968628,23:48:24
bottle,39,0.7901321053504944,23:48:25
bottle,39,0.6986895799636841,23:48:25
laptop,63,0.7246733903884888,23:48:25
bottle,39,0.6931893825531006,23:48:25
bottle,39,0.689160168170929,23:48:25
bottle,39,0.7560098171234131,23:48:25
bottle,39,0.7369028329849243,23:48:25
remote,65,0.6287472248077393,23:48:25
remote,65,0.7265622615814209,23:48:25
bottle,39,0.7733416557312012,23:48:25
bottle,39,0.6978630423545837,23:48:25
remote,65,0.6705186367034912,23:48:25
bottle,39,0.8482716679573059,23:48:25
bottle,39,0.8188902139663696,23:48:25
remote,65,0.7321495413780212,23:48:25
bottle,39,0.6788868308067322,23:48:26
bottle,39,0.761730432510376,23:48:26
tv,62,0.6838526725769043,23:48:26
remote,65,0.6811972856521606,23:48:26
laptop,63,0.8315660357475281,23:48:26
laptop,63,0.8956741094589233,23:48:26
laptop,63,0.8481248617172241,23:48:27
laptop,63,0.8905051946640015,23:48:27
laptop,63,0.9036961197853088,23:48:27
remote,65,0.7729105949401855,23:48:28
bottle,39,0.7888880372047424,23:48:29
bottle,39,0.8079899549484253,23:48:29
bottle,39,0.7741990685462952,23:48:29
bottle,39,0.7855594754219055,23:48:30
bottle,39,0.8373780250549316,23:48:30
bottle,39,0.8166918754577637,23:48:30
bottle,39,0.8029597997665405,23:48:30
bottle,39,0.7636253833770752,23:48:30
bottle,39,0.7578436732292175,23:48:31
bottle,39,0.7290725708007812,23:48:31
laptop,63,0.8637949228286743,23:48:32
mouse,64,0.7058870792388916,23:48:32
mouse,64,0.6144537329673767,23:48:32
mouse,64,0.8872690200805664,23:48:33
laptop,63,0.8255412578582764,23:48:35
laptop,63,0.687080442905426,23:48:35
laptop,63,0.7547982931137085,23:48:35
laptop,63,0.681050717830658,23:48:35
laptop,63,0.7987833619117737,23:48:36
laptop,63,0.8011932373046875,23:48:36
laptop,63,0.7598758339881897,23:48:37
remote,65,0.7172372937202454,23:48:38
bottle,39,0.7079387307167053,23:48:39
remote,65,0.6877024173736572,23:48:39
bottle,39,0.6075536012649536,23:48:39
person,0,0.7459940314292908,23:48:39
person,0,0.7883228659629822,23:48:39
bottle,39,0.6095531582832336,23:48:39
bottle,39,0.7092615962028503,23:48:40
bottle,39,0.7746899724006653,23:48:40
person,0,0.655273973941803,23:48:40
bottle,39,0.6196685433387756,23:48:40
bottle,39,0.7268879413604736,23:48:40
bottle,39,0.696870744228363,23:48:40
person,0,0.6780204176902771,23:48:40
bottle,39,0.8641662001609802,23:48:40
bottle,39,0.7211199402809143,23:48:40
person,0,0.6961807012557983,23:48:40
bottle,39,0.7121372818946838,23:48:40
bottle,39,0.6713485717773438,23:48:40
person,0,0.623903751373291,23:48:40
bottle,39,0.8607353568077087,23:48:40
bottle,39,0.6585832834243774,23:48:40
person,0,0.6035670042037964,23:48:40
person,0,0.610919713973999,23:48:41
sink,71,0.8021444082260132,23:48:42
chair,56,0.8479926586151123,23:48:42
person,0,0.7434785962104797,23:48:42
chair,56,0.7397269606590271,23:48:42
person,0,0.653562068939209,23:48:42
person,0,0.8927574753761292,23:48:43
person,0,0.8458783030509949,23:48:43
person,0,0.8843321204185486,23:48:43
person,0,0.8835846781730652,23:48:43
person,0,0.892149031162262,23:48:43
person,0,0.6173675656318665,23:48:43
person,0,0.6192936897277832,23:48:44
person,0,0.6004287600517273,23:48:44
chair,56,0.7043623328208923,23:48:45
chair,56,0.609128475189209,23:48:45
chair,56,0.6346598863601685,23:48:46
chair,56,0.7366282939910889,23:48:46
keyboard,66,0.8786816596984863,23:48:46
keyboard,66,0.8607359528541565,23:48:47
person,0,0.6241806149482727,23:48:47
keyboard,66,0.7890835404396057,23:48:47
remote,65,0.7701225876808167,23:48:48
keyboard,66,0.7009215354919434,23:48:48
person,0,0.7798307538032532,23:49:21
person,0,0.8543384075164795,23:49:21
person,0,0.7976545095443726,23:49:22
person,0,0.6706249713897705,23:49:22
person,0,0.6966785788536072,23:49:22
person,0,0.6026819348335266,23:49:22
person,0,0.6777777075767517,23:49:22
person,0,0.7304990291595459,23:49:23
person,0,0.7046099901199341,23:49:23
person,0,0.8136643767356873,23:49:23
person,0,0.686590850353241,23:49:23
person,0,0.776228129863739,23:49:23
person,0,0.680686354637146,23:49:23
person,0,0.8488554954528809,23:49:24
person,0,0.7184186577796936,23:49:24
person,0,0.806450605392456,23:49:24
person,0,0.6844286322593689,23:49:24
person,0,0.740708589553833,23:49:24
person,0,0.7166514992713928,23:49:24
laptop,63,0.8751802444458008,23:49:25
bottle,39,0.613793134689331,23:49:25
laptop,63,0.7910521626472473,23:49:25
bottle,39,0.7054455280303955,23:49:25
laptop,63,0.8128136396408081,23:49:25
laptop,63,0.8210288882255554,23:49:25
remote,65,0.6499560475349426,23:49:25
tv,62,0.6045418381690979,23:49:25
laptop,63,0.6907851696014404,23:49:25
bottle,39,0.6724001169204712,23:49:25
bottle,39,0.7101079225540161,23:49:27
bottle,39,0.7732172608375549,23:49:27
bottle,39,0.6431608200073242,23:49:27
laptop,63,0.8738280534744263,23:49:28
laptop,63,0.8179760575294495,23:49:28
laptop,63,0.7713766098022461,23:49:28
tv,62,0.8098827004432678,23:49:28
laptop,63,0.6391657590866089,23:49:29
tv,62,0.6154563426971436,23:49:29
laptop,63,0.6135064959526062,23:49:30
laptop,63,0.8297067284584045,23:49:30
laptop,63,0.8515436053276062,23:49:30
laptop,63,0.8938038349151611,23:49:31
mouse,64,0.625507652759552,23:49:31
mouse,64,0.8064340353012085,23:49:32
cell phone,67,0.6173871755599976,23:49:32
mouse,64,0.7942296862602234,23:49:32
mouse,64,0.7904137969017029,23:49:32
mouse,64,0.6438376307487488,23:49:33
laptop,63,0.7268883585929871,23:49:33
cell phone,67,0.8786025643348694,23:49:33
mouse,64,0.8320885300636292,23:49:33
mouse,64,0.6822693347930908,23:49:34
mouse,64,0.6839213967323303,23:49:34
laptop,63,0.7149850726127625,23:49:36
laptop,63,0.8059007525444031,23:49:36
laptop,63,0.8309590220451355,23:49:36
mouse,64,0.6010087728500366,23:49:36
laptop,63,0.7781980633735657,23:49:36
laptop,63,0.7416321635246277,23:49:36
laptop,63,0.626766562461853,23:49:37
laptop,63,0.7019822001457214,23:49:37
tv,62,0.7052762508392334,23:49:37
bottle,39,0.8173249363899231,23:49:37
bottle,39,0.8559601306915283,23:49:38
bottle,39,0.6004707217216492,23:49:38
bottle,39,0.8666300773620605,23:49:38
bottle,39,0.6180076003074646,23:49:38
bottle,39,0.6054883599281311,23:49:38
refrigerator,72,0.7259722352027893,23:49:38
bottle,39,0.6052368879318237,23:49:38
bottle,39,0.6572838425636292,23:49:38
bottle,39,0.650845468044281,23:49:38
laptop,63,0.7355089783668518,23:49:41
laptop,63,0.7595034837722778,23:49:42
laptop,63,0.8595537543296814,23:49:42
laptop,63,0.751668393611908,23:49:42
laptop,63,0.7927044630050659,23:49:42
bottle,39,0.8201942443847656,23:49:43
bottle,39,0.6890150308609009,23:49:43
bottle,39,0.8342714905738831,23:49:43
bottle,39,0.8197801113128662,23:49:43
bottle,39,0.6204349398612976,23:49:44
bottle,39,0.7769275307655334,23:49:44
bottle,39,0.800026535987854,23:49:44
bottle,39,0.724850594997406,23:49:44
laptop,63,0.6173731684684753,23:49:44
laptop,63,0.6659472584724426,23:49:44
bottle,39,0.6656458973884583,23:49:44
laptop,63,0.7091493606567383,23:49:45
bottle,39,0.8230107426643372,23:49:45
laptop,63,0.6629292964935303,23:49:45
bottle,39,0.6734767556190491,23:49:45
bottle,39,0.8455646634101868,23:49:45
bottle,39,0.6920427083969116,23:49:45
bottle,39,0.6430795192718506,23:49:46
person,0,0.7848813533782959,23:49:47
person,0,0.8348814845085144,23:49:47
person,0,0.8608496785163879,23:49:47
person,0,0.8317639231681824,23:49:47
person,0,0.6399158239364624,23:49:47
person,0,0.732662558555603,23:49:47
vase,75,0.6189715266227722,23:49:48
person,0,0.6319140195846558,23:49:48
person,0,0.6555418372154236,23:49:48
tv,62,0.6125780344009399,23:49:48
person,0,0.8014573454856873,23:49:48
person,0,0.7587120532989502,23:49:48
laptop,63,0.7214060425758362,23:49:48
person,0,0.8104239106178284,23:49:48
person,0,0.7660054564476013,23:49:48
person,0,0.7881653904914856,23:49:48
person,0,0.6034505367279053,23:49:48
cup,41,0.6123392581939697,23:49:49
remote,65,0.6882535219192505,23:49:50
toilet,61,0.766649603843689,23:49:52
person,0,0.6713339686393738,23:49:52
laptop,63,0.8230418562889099,23:49:53
refrigerator,72,0.6310491561889648,23:49:55
person,0,0.6027772426605225,23:50:00
laptop,63,0.7181669473648071,23:50:03
bottle,39,0.6671353578567505,23:50:03
bottle,39,0.6242579817771912,23:50:03
remote,65,0.6613598465919495,23:50:03
laptop,63,0.8217499256134033,23:50:04
bottle,39,0.737665057182312,23:50:04
laptop,63,0.723041832447052,23:50:04
laptop,63,0.7479731440544128,23:50:04
mouse,64,0.6319178342819214,23:50:04
bottle,39,0.7201006412506104,23:50:05
tv,62,0.697573184967041,23:50:05
bottle,39,0.769057035446167,23:50:05
bottle,39,0.769838273525238,23:50:06
bottle,39,0.8188342452049255,23:50:06
laptop,63,0.8143977522850037,23:50:06
bottle,39,0.6435695290565491,23:50:06
laptop,63,0.8195228576660156,23:50:06
bottle,39,0.7564834356307983,23:50:06
laptop,63,0.7975592613220215,23:50:06
bottle,39,0.6447969675064087,23:50:06
laptop,63,0.785182774066925,23:50:06
bottle,39,0.7374193072319031,23:50:06
bottle,39,0.7219646573066711,23:50:06
laptop,63,0.6726528406143188,23:50:06
bottle,39,0.7949447631835938,23:50:07
bottle,39,0.7361898422241211,23:50:07
tv,62,0.6109439730644226,23:50:07
bottle,39,0.6069685816764832,23:50:07
mouse,64,0.8956354856491089,23:50:07
bottle,39,0.7931009531021118,23:50:07
laptop,63,0.642668604850769,23:50:07
mouse,64,0.710658073425293,23:50:07
bottle,39,0.6890167593955994,23:50:07
bowl,45,0.6070048809051514,23:50:08
cell phone,67,0.7185062766075134,23:50:08
cell phone,67,0.6615628600120544,23:50:09
bottle,39,0.7510438561439514,23:50:10
bottle,39,0.7823652625083923,23:50:10
laptop,63,0.7039964199066162,23:50:10
bottle,39,0.6643800735473633,23:50:10
mouse,64,0.8743841648101807,23:50:10
bottle,39,0.6807782053947449,23:50:10
mouse,64,0.8801523447036743,23:50:11
bottle,39,0.6782012581825256,23:50:11
bottle,39,0.6316108703613281,23:50:11
mouse,64,0.7225077748298645,23:50:11
bottle,39,0.6673918962478638,23:50:11
bottle,39,0.6399322152137756,23:50:11
laptop,63,0.6323467493057251,23:50:11
bottle,39,0.6426332592964172,23:50:12
bottle,39,0.7570386528968811,23:50:12
mouse,64,0.7241692543029785,23:50:12
bottle,39,0.6055070757865906,23:50:12
mouse,64,0.6552236080169678,23:50:12
laptop,63,0.7182480096817017,23:50:12
mouse,64,0.6933940649032593,23:50:12
mouse,64,0.6298010349273682,23:50:12
laptop,63,0.6071831583976746,23:50:12
bottle,39,0.8091120719909668,23:50:13
bottle,39,0.6202823519706726,23:50:13
laptop,63,0.6097147464752197,23:50:13
mouse,64,0.76120924949646,23:50:13
bottle,39,0.606646716594696,23:50:13
laptop,63,0.7408881187438965,23:50:13
laptop,63,0.7219792604446411,23:50:13
mouse,64,0.8601824641227722,23:50:13
laptop,63,0.7160319685935974,23:50:13
bottle,39,0.7889471054077148,23:50:13
bottle,39,0.6027206778526306,23:50:13
mouse,64,0.6381099820137024,23:50:13
tv,62,0.6020185947418213,23:50:13
bottle,39,0.7677547931671143,23:50:14
bottle,39,0.835546612739563,23:50:14
bottle,39,0.604244589805603,23:50:14
mouse,64,0.6307845115661621,23:50:15
bowl,45,0.6565359234809875,23:50:16
mouse,64,0.6173714399337769,23:50:16
mouse,64,0.9009693264961243,23:50:16
mouse,64,0.6171475648880005,23:50:17
mouse,64,0.6989181637763977,23:50:18
mouse,64,0.7473066449165344,23:50:18
mouse,64,0.8411182761192322,23:50:18
mouse,64,0.8765364289283752,23:50:18
mouse,64,0.7556166052818298,23:50:18
mouse,64,0.8279163837432861,23:50:19
laptop,63,0.7553556561470032,23:50:23
laptop,63,0.6474630832672119,23:50:23
laptop,63,0.8958965539932251,23:50:23
laptop,63,0.6817706823348999,23:50:24
laptop,63,0.7320529818534851,23:50:24
laptop,63,0.8766841888427734,23:50:24
laptop,63,0.8628795742988586,23:50:24
cup,41,0.6068175435066223,23:50:25
laptop,63,0.6858015656471252,23:50:25
tv,62,0.632000207901001,23:50:25
mouse,64,0.7067197561264038,23:50:27
mouse,64,0.6206901669502258,23:50:28
mouse,64,0.8011540174484253,23:50:29
book,73,0.6151154041290283,23:50:29
book,73,0.6767882704734802,23:50:29
book,73,0.7933651804924011,23:50:29
remote,65,0.6342077851295471,23:50:29
remote,65,0.8290099501609802,23:50:30
book,73,0.76097571849823,23:50:30
remote,65,0.6725736856460571,23:50:30
remote,65,0.6634382009506226,23:50:30
remote,65,0.617415726184845,23:50:30
keyboard,66,0.738670825958252,23:50:31
keyboard,66,0.8910403251647949,23:50:31
keyboard,66,0.9367052912712097,23:50:31
keyboard,66,0.9325995445251465,23:50:31
keyboard,66,0.8197451829910278,23:50:31
keyboard,66,0.7494358420372009,23:50:32
keyboard,66,0.8625626564025879,23:50:32
keyboard,66,0.9389902353286743,23:50:32
keyboard,66,0.6379339098930359,23:50:32
person,0,0.6021643280982971,23:50:32
laptop,63,0.7945322394371033,23:50:33
laptop,63,0.7914548516273499,23:50:33
laptop,63,0.8311863541603088,23:50:33
person,0,0.7880838513374329,23:50:33
chair,56,0.7525663375854492,23:50:33
laptop,63,0.714627206325531,23:50:33
laptop,63,0.6986793279647827,23:50:34
chair,56,0.6045519709587097,23:50:34
tv,62,0.6159607768058777,23:50:35
tv,62,0.6299482583999634,23:50:35
cat,15,0.61957848072052,23:50:36
laptop,63,0.7160890698432922,23:50:37
laptop,63,0.7043876051902771,23:51:06
laptop,63,0.6966721415519714,23:51:08
bottle,39,0.6403712034225464,23:51:08
bottle,39,0.6127755641937256,23:51:08
mouse,64,0.606283962726593,23:51:08
laptop,63,0.7769328355789185,23:51:09
mouse,64,0.6390617489814758,23:51:09
laptop,63,0.8891826868057251,23:51:09
laptop,63,0.6661666631698608,23:51:09
mouse,64,0.6482446789741516,23:51:09
laptop,63,0.6513566970825195,23:51:10
mouse,64,0.6651461720466614,23:51:11
mouse,64,0.8709380626678467,23:51:11
tv,62,0.622500479221344,23:51:11
mouse,64,0.6976739168167114,23:51:12
remote,65,0.6684951782226562,23:51:13
remote,65,0.6637613773345947,23:51:13
remote,65,0.7428831458091736,23:51:13
person,0,0.687020480632782,23:51:15
person,0,0.7669428586959839,23:51:16
person,0,0.6347388029098511,23:51:16
person,0,0.7300441861152649,23:51:16
person,0,0.6256802678108215,23:51:16
person,0,0.7879008054733276,23:51:16
person,0,0.7374573945999146,23:51:17
remote,65,0.7559292316436768,23:51:18
remote,65,0.7299480438232422,23:51:18
laptop,63,0.7734273672103882,23:51:19
laptop,63,0.6684335470199585,23:51:19
laptop,63,0.8653796911239624,23:51:19
laptop,63,0.8656044006347656,23:51:20
laptop,63,0.8958190083503723,23:51:20
mouse,64,0.8982821702957153,23:51:20
laptop,63,0.7664461731910706,23:51:20
laptop,63,0.7026718258857727,23:51:20
laptop,63,0.815639853477478,23:51:21
laptop,63,0.6312516927719116,23:51:21
tv,62,0.6358464360237122,23:51:21
laptop,63,0.9218124747276306,23:51:22
book,73,0.6431342959403992,23:51:23
keyboard,66,0.6337907314300537,23:51:23
laptop,63,0.7249653339385986,23:51:25
mouse,64,0.7366020083427429,23:51:25
mouse,64,0.6240379214286804,23:51:25
remote,65,0.6127042174339294,23:51:27
book,73,0.6129882335662842,23:51:27
laptop,63,0.8568306565284729,23:51:27
laptop,63,0.866860568523407,23:51:27
laptop,63,0.7957469820976257,23:51:27
bottle,39,0.6177571415901184,23:51:28
remote,65,0.6854169368743896,23:51:28
laptop,63,0.6479575634002686,23:51:30
remote,65,0.6845383048057556,23:51:31
remote,65,0.6819407343864441,23:51:31
remote,65,0.6753501296043396,23:51:32
laptop,63,0.7048797607421875,23:51:36
laptop,63,0.6049142479896545,23:51:37
remote,65,0.6143929362297058,23:51:39
tv,62,0.6656786203384399,23:51:41
laptop,63,0.8737784624099731,23:51:41
laptop,63,0.9449118375778198,23:51:42
laptop,63,0.8686767220497131,23:51:42
laptop,63,0.9521583914756775,23:51:42
laptop,63,0.8628131747245789,23:51:42
mouse,64,0.7238575220108032,23:51:42
person,0,0.7059594988822937,23:51:43
person,0,0.6251118183135986,23:51:44
person,0,0.7137724161148071,23:51:44
person,0,0.7036027312278748,23:51:44
person,0,0.7690014839172363,23:51:44
person,0,0.6672289967536926,23:51:45
person,0,0.6181192994117737,23:51:45
person,0,0.8911089301109314,23:51:45
laptop,63,0.7918142676353455,23:51:45
person,0,0.6228951215744019,23:51:45
person,0,0.8756335377693176,23:51:45
person,0,0.6036754250526428,23:51:45
person,0,0.8765235543251038,23:51:45
laptop,63,0.7348296046257019,23:51:45
person,0,0.8771505355834961,23:51:45
laptop,63,0.7795804142951965,23:51:45
person,0,0.6575238704681396,23:51:45
person,0,0.8472822904586792,23:51:45
person,0,0.6168454885482788,23:51:45
person,0,0.8402084708213806,23:51:45
laptop,63,0.6922075152397156,23:51:47
laptop,63,0.7221039533615112,23:51:47
